"region","year","supplysector","base.service"
"Africa_Eastern",1975,"trn_pass_other",29234.7824582503
"Africa_Eastern",1975,"trn_pass_road_LDV_4W_other",9996.19784552066
"Africa_Eastern",1975,"trn_pass_road_LDV_4W_urban",9996.19784552066
"Africa_Eastern",1975,"trn_pass_road_LDV_urban",11365.2991493522
"Africa_Eastern",1975,"trn_pass_road_other",25773.7911710545
"Africa_Eastern",1975,"trn_pass_road_urban",27142.892474886
"Africa_Eastern",1975,"trn_pass_urban",133161.339235569
"Africa_Eastern",1990,"trn_pass_other",54424.4910816663
"Africa_Eastern",1990,"trn_pass_road_LDV_4W_other",19264.3814770094
"Africa_Eastern",1990,"trn_pass_road_LDV_4W_urban",19264.3814770094
"Africa_Eastern",1990,"trn_pass_road_LDV_urban",21902.7911041083
"Africa_Eastern",1990,"trn_pass_road_other",49670.625318118
"Africa_Eastern",1990,"trn_pass_road_urban",52309.0349452168
"Africa_Eastern",1990,"trn_pass_urban",215069.750085952
"Africa_Eastern",2005,"trn_pass_other",80580.6396538669
"Africa_Eastern",2005,"trn_pass_road_LDV_4W_other",27819.9071538351
"Africa_Eastern",2005,"trn_pass_road_LDV_4W_urban",27819.9071538351
"Africa_Eastern",2005,"trn_pass_road_LDV_urban",31629.9553785427
"Africa_Eastern",2005,"trn_pass_road_other",71729.9023468065
"Africa_Eastern",2005,"trn_pass_road_urban",75539.950571514
"Africa_Eastern",2005,"trn_pass_urban",323878.930609257
"Africa_Eastern",2010,"trn_pass_other",119249.46759297
"Africa_Eastern",2010,"trn_pass_road_LDV_4W_other",42342.1398854071
"Africa_Eastern",2010,"trn_pass_road_LDV_4W_urban",42342.1398854071
"Africa_Eastern",2010,"trn_pass_road_LDV_urban",48250.8072654669
"Africa_Eastern",2010,"trn_pass_road_other",107949.108787704
"Africa_Eastern",2010,"trn_pass_road_urban",113857.776167763
"Africa_Eastern",2010,"trn_pass_urban",401180.242691697
"Africa_Eastern",2015,"trn_pass_other",173201.697501761
"Africa_Eastern",2015,"trn_pass_road_LDV_4W_other",63397.3084322847
"Africa_Eastern",2015,"trn_pass_road_LDV_4W_urban",63397.3084322847
"Africa_Eastern",2015,"trn_pass_road_LDV_urban",72385.8577297113
"Africa_Eastern",2015,"trn_pass_road_other",159412.077244451
"Africa_Eastern",2015,"trn_pass_road_urban",168400.626541878
"Africa_Eastern",2015,"trn_pass_urban",496514.027814469
"Africa_Eastern",2021,"trn_pass_other",226621.697004759
"Africa_Eastern",2021,"trn_pass_road_LDV_4W_other",86616.5658427791
"Africa_Eastern",2021,"trn_pass_road_LDV_4W_urban",86616.5658427791
"Africa_Eastern",2021,"trn_pass_road_LDV_urban",99178.7460386514
"Africa_Eastern",2021,"trn_pass_road_other",214658.092549667
"Africa_Eastern",2021,"trn_pass_road_urban",227220.27274554
"Africa_Eastern",2021,"trn_pass_urban",610295.942180942
"Africa_Northern",1975,"trn_pass_other",73607.345470053
"Africa_Northern",1975,"trn_pass_road_LDV_4W_other",26319.8329177322
"Africa_Northern",1975,"trn_pass_road_LDV_4W_urban",26319.8329177322
"Africa_Northern",1975,"trn_pass_road_LDV_urban",29924.4562303208
"Africa_Northern",1975,"trn_pass_road_other",67862.1014231147
"Africa_Northern",1975,"trn_pass_road_urban",71466.7247357033
"Africa_Northern",1975,"trn_pass_urban",158122.239279947
"Africa_Northern",1990,"trn_pass_other",226439.521399083
"Africa_Northern",1990,"trn_pass_road_LDV_4W_other",83628.4450065546
"Africa_Northern",1990,"trn_pass_road_LDV_4W_urban",83628.4450065546
"Africa_Northern",1990,"trn_pass_road_LDV_urban",95081.8127812075
"Africa_Northern",1990,"trn_pass_road_other",215624.628097492
"Africa_Northern",1990,"trn_pass_road_urban",227077.995872145
"Africa_Northern",1990,"trn_pass_urban",358727.699067456
"Africa_Northern",2005,"trn_pass_other",404850.003490076
"Africa_Northern",2005,"trn_pass_road_LDV_4W_other",149615.545499565
"Africa_Northern",2005,"trn_pass_road_LDV_4W_urban",149615.545499565
"Africa_Northern",2005,"trn_pass_road_LDV_urban",169783.917814781
"Africa_Northern",2005,"trn_pass_road_other",385783.596497134
"Africa_Northern",2005,"trn_pass_road_urban",405951.968812351
"Africa_Northern",2005,"trn_pass_urban",581184.825629385
"Africa_Northern",2010,"trn_pass_other",577549.184018651
"Africa_Northern",2010,"trn_pass_road_LDV_4W_other",217010.421319922
"Africa_Northern",2010,"trn_pass_road_LDV_4W_urban",217010.421319922
"Africa_Northern",2010,"trn_pass_road_LDV_urban",246827.930926658
"Africa_Northern",2010,"trn_pass_road_other",553296.855318341
"Africa_Northern",2010,"trn_pass_road_urban",583114.364925076
"Africa_Northern",2010,"trn_pass_urban",774976.045227413
"Africa_Northern",2015,"trn_pass_other",716427.089211994
"Africa_Northern",2015,"trn_pass_road_LDV_4W_other",274111.864799424
"Africa_Northern",2015,"trn_pass_road_LDV_4W_urban",274111.864799424
"Africa_Northern",2015,"trn_pass_road_LDV_urban",312524.356947282
"Africa_Northern",2015,"trn_pass_road_other",689300.175319999
"Africa_Northern",2015,"trn_pass_road_urban",727712.667467857
"Africa_Northern",2015,"trn_pass_urban",941983.982991074
"Africa_Northern",2021,"trn_pass_other",735323.153561277
"Africa_Northern",2021,"trn_pass_road_LDV_4W_other",285455.675840378
"Africa_Northern",2021,"trn_pass_road_LDV_4W_urban",285455.675840378
"Africa_Northern",2021,"trn_pass_road_LDV_urban",326113.384557264
"Africa_Northern",2021,"trn_pass_road_other",707529.365002436
"Africa_Northern",2021,"trn_pass_road_urban",748187.073719322
"Africa_Northern",2021,"trn_pass_urban",987812.890440964
"Africa_Southern",1975,"trn_pass_other",24616.1220784475
"Africa_Southern",1975,"trn_pass_road_LDV_4W_other",8742.32918186917
"Africa_Southern",1975,"trn_pass_road_LDV_4W_urban",8742.32918186917
"Africa_Southern",1975,"trn_pass_road_LDV_urban",9939.57954177693
"Africa_Southern",1975,"trn_pass_road_other",22540.9014341451
"Africa_Southern",1975,"trn_pass_road_urban",23738.1517940528
"Africa_Southern",1975,"trn_pass_urban",80442.2670775485
"Africa_Southern",1990,"trn_pass_other",37089.3009091442
"Africa_Southern",1990,"trn_pass_road_LDV_4W_other",12644.0351305535
"Africa_Southern",1990,"trn_pass_road_LDV_4W_urban",12644.0351305535
"Africa_Southern",1990,"trn_pass_road_LDV_urban",14375.6822095201
"Africa_Southern",1990,"trn_pass_road_other",32600.8339835603
"Africa_Southern",1990,"trn_pass_road_urban",34332.4810625268
"Africa_Southern",1990,"trn_pass_urban",124942.218597995
"Africa_Southern",2005,"trn_pass_other",64973.7689751682
"Africa_Southern",2005,"trn_pass_road_LDV_4W_other",23402.372702099
"Africa_Southern",2005,"trn_pass_road_LDV_4W_urban",23402.372702099
"Africa_Southern",2005,"trn_pass_road_LDV_urban",26607.4259821358
"Africa_Southern",2005,"trn_pass_road_other",60339.7104833604
"Africa_Southern",2005,"trn_pass_road_urban",63544.7637633972
"Africa_Southern",2005,"trn_pass_urban",195669.768287312
"Africa_Southern",2010,"trn_pass_other",96999.4867211234
"Africa_Southern",2010,"trn_pass_road_LDV_4W_other",35629.9260855141
"Africa_Southern",2010,"trn_pass_road_LDV_4W_urban",35629.9260855141
"Africa_Southern",2010,"trn_pass_road_LDV_urban",40601.9325009013
"Africa_Southern",2010,"trn_pass_road_other",90836.8425376194
"Africa_Southern",2010,"trn_pass_road_urban",95808.8489530066
"Africa_Southern",2010,"trn_pass_urban",247044.845346943
"Africa_Southern",2015,"trn_pass_other",147281.359063174
"Africa_Southern",2015,"trn_pass_road_LDV_4W_other",56215.5048680231
"Africa_Southern",2015,"trn_pass_road_LDV_4W_urban",56215.5048680231
"Africa_Southern",2015,"trn_pass_road_LDV_urban",64184.4043108947
"Africa_Southern",2015,"trn_pass_road_other",141353.665565489
"Africa_Southern",2015,"trn_pass_road_urban",149322.565008361
"Africa_Southern",2015,"trn_pass_urban",324905.298258179
"Africa_Southern",2021,"trn_pass_other",165376.442886246
"Africa_Southern",2021,"trn_pass_road_LDV_4W_other",65361.4825465011
"Africa_Southern",2021,"trn_pass_road_LDV_4W_urban",65361.4825465011
"Africa_Southern",2021,"trn_pass_road_LDV_urban",74838.0513881843
"Africa_Southern",2021,"trn_pass_road_other",161982.903592633
"Africa_Southern",2021,"trn_pass_road_urban",171459.472434316
"Africa_Southern",2021,"trn_pass_urban",380908.653486492
"Africa_Western",1975,"trn_pass_other",53823.9890259883
"Africa_Western",1975,"trn_pass_road_LDV_4W_other",19103.8017832186
"Africa_Western",1975,"trn_pass_road_LDV_4W_urban",19103.8017832186
"Africa_Western",1975,"trn_pass_road_LDV_urban",21720.1826406716
"Africa_Western",1975,"trn_pass_road_other",49256.4424031951
"Africa_Western",1975,"trn_pass_road_urban",51872.8232606482
"Africa_Western",1975,"trn_pass_urban",224997.820702531
"Africa_Western",1990,"trn_pass_other",107970.708453978
"Africa_Western",1990,"trn_pass_road_LDV_4W_other",39289.6068472619
"Africa_Western",1990,"trn_pass_road_LDV_4W_urban",39289.6068472619
"Africa_Western",1990,"trn_pass_road_LDV_urban",44670.5982952668
"Africa_Western",1990,"trn_pass_road_other",101302.941083718
"Africa_Western",1990,"trn_pass_road_urban",106683.932531723
"Africa_Western",1990,"trn_pass_urban",368371.643722231
"Africa_Western",2005,"trn_pass_other",236959.903455129
"Africa_Western",2005,"trn_pass_road_LDV_4W_other",88280.3958316567
"Africa_Western",2005,"trn_pass_road_LDV_4W_urban",88280.3958316567
"Africa_Western",2005,"trn_pass_road_LDV_urban",100370.872781428
"Africa_Western",2005,"trn_pass_road_other",227619.050512298
"Africa_Western",2005,"trn_pass_road_urban",239709.527462069
"Africa_Western",2005,"trn_pass_urban",634837.01227589
"Africa_Western",2010,"trn_pass_other",288991.590898508
"Africa_Western",2010,"trn_pass_road_LDV_4W_other",108225.927821272
"Africa_Western",2010,"trn_pass_road_LDV_4W_urban",108225.927821272
"Africa_Western",2010,"trn_pass_road_LDV_urban",123328.397308011
"Africa_Western",2010,"trn_pass_road_other",275916.607211457
"Africa_Western",2010,"trn_pass_road_urban",291019.076698196
"Africa_Western",2010,"trn_pass_urban",746952.024116876
"Africa_Western",2015,"trn_pass_other",400924.795267812
"Africa_Western",2015,"trn_pass_road_LDV_4W_other",154712.185620412
"Africa_Western",2015,"trn_pass_road_LDV_4W_urban",154712.185620412
"Africa_Western",2015,"trn_pass_road_LDV_urban",176647.347234387
"Africa_Western",2015,"trn_pass_road_other",389022.634418164
"Africa_Western",2015,"trn_pass_road_urban",410957.796032139
"Africa_Western",2015,"trn_pass_urban",936676.947352255
"Africa_Western",2021,"trn_pass_other",500339.596274765
"Africa_Western",2021,"trn_pass_road_LDV_4W_other",196949.351003798
"Africa_Western",2021,"trn_pass_road_LDV_4W_urban",196949.351003798
"Africa_Western",2021,"trn_pass_road_LDV_urban",225513.286197764
"Africa_Western",2021,"trn_pass_road_other",488091.127659616
"Africa_Western",2021,"trn_pass_road_urban",516655.062853582
"Africa_Western",2021,"trn_pass_urban",1136002.29567127
"Argentina",1975,"trn_pass_other",68697.9367123672
"Argentina",1975,"trn_pass_road_LDV_4W_other",39837.8429009427
"Argentina",1975,"trn_pass_road_LDV_4W_urban",39837.8429009427
"Argentina",1975,"trn_pass_road_LDV_urban",47477.8477266891
"Argentina",1975,"trn_pass_road_other",66310.828151839
"Argentina",1975,"trn_pass_road_urban",73950.8329775854
"Argentina",1975,"trn_pass_urban",107666.688394077
"Argentina",1990,"trn_pass_other",85419.1353488447
"Argentina",1990,"trn_pass_road_LDV_4W_other",49604.8294063862
"Argentina",1990,"trn_pass_road_LDV_4W_urban",49604.8294063862
"Argentina",1990,"trn_pass_road_LDV_urban",58721.1126041985
"Argentina",1990,"trn_pass_road_other",82209.2185565189
"Argentina",1990,"trn_pass_road_urban",91325.5017543312
"Argentina",1990,"trn_pass_urban",133775.269545641
"Argentina",2005,"trn_pass_other",131744.071966142
"Argentina",2005,"trn_pass_road_LDV_4W_other",78920.4240636857
"Argentina",2005,"trn_pass_road_LDV_4W_urban",78920.4240636857
"Argentina",2005,"trn_pass_road_LDV_urban",88291.3564723358
"Argentina",2005,"trn_pass_road_other",126151.212912306
"Argentina",2005,"trn_pass_road_urban",135522.145320956
"Argentina",2005,"trn_pass_urban",186608.106809292
"Argentina",2010,"trn_pass_other",155051.560468891
"Argentina",2010,"trn_pass_road_LDV_4W_other",93143.8781141433
"Argentina",2010,"trn_pass_road_LDV_4W_urban",93143.8781141433
"Argentina",2010,"trn_pass_road_LDV_urban",105981.656614504
"Argentina",2010,"trn_pass_road_other",148420.747550047
"Argentina",2010,"trn_pass_road_urban",161258.526050408
"Argentina",2010,"trn_pass_urban",215023.191597547
"Argentina",2015,"trn_pass_other",176416.254971999
"Argentina",2015,"trn_pass_road_LDV_4W_other",107966.085462387
"Argentina",2015,"trn_pass_road_LDV_4W_urban",107966.085462387
"Argentina",2015,"trn_pass_road_LDV_urban",122846.931237348
"Argentina",2015,"trn_pass_road_other",169632.747660921
"Argentina",2015,"trn_pass_road_urban",184513.593435883
"Argentina",2015,"trn_pass_urban",240942.621085377
"Argentina",2021,"trn_pass_other",175662.694437396
"Argentina",2021,"trn_pass_road_LDV_4W_other",110874.74541086
"Argentina",2021,"trn_pass_road_LDV_4W_urban",110874.74541086
"Argentina",2021,"trn_pass_road_LDV_urban",127332.85672251
"Argentina",2021,"trn_pass_road_other",172257.680746306
"Argentina",2021,"trn_pass_road_urban",188715.792057957
"Argentina",2021,"trn_pass_urban",247681.221580324
"Australia_NZ",1975,"trn_pass_other",93586.9121220458
"Australia_NZ",1975,"trn_pass_road_LDV_4W_other",76581.8540178361
"Australia_NZ",1975,"trn_pass_road_LDV_4W_urban",76581.8540178361
"Australia_NZ",1975,"trn_pass_road_LDV_urban",77612.9066464588
"Australia_NZ",1975,"trn_pass_road_other",81251.7000980998
"Australia_NZ",1975,"trn_pass_road_urban",82282.7527267225
"Australia_NZ",1975,"trn_pass_urban",94712.0645004919
"Australia_NZ",1990,"trn_pass_other",151234.171890998
"Australia_NZ",1990,"trn_pass_road_LDV_4W_other",119632.733056967
"Australia_NZ",1990,"trn_pass_road_LDV_4W_urban",119632.733056967
"Australia_NZ",1990,"trn_pass_road_LDV_urban",121243.366022318
"Australia_NZ",1990,"trn_pass_road_other",128123.750544005
"Australia_NZ",1990,"trn_pass_road_urban",129734.383509356
"Australia_NZ",1990,"trn_pass_urban",147775.863458293
"Australia_NZ",2005,"trn_pass_other",206680.864254448
"Australia_NZ",2005,"trn_pass_road_LDV_4W_other",157843.976827118
"Australia_NZ",2005,"trn_pass_road_LDV_4W_urban",157843.976827118
"Australia_NZ",2005,"trn_pass_road_LDV_urban",159969.104728453
"Australia_NZ",2005,"trn_pass_road_other",168325.930754483
"Australia_NZ",2005,"trn_pass_road_urban",170451.058655817
"Australia_NZ",2005,"trn_pass_urban",195990.647498637
"Australia_NZ",2010,"trn_pass_other",232983.983405547
"Australia_NZ",2010,"trn_pass_road_LDV_4W_other",172904.417299741
"Australia_NZ",2010,"trn_pass_road_LDV_4W_urban",172904.417299741
"Australia_NZ",2010,"trn_pass_road_LDV_urban",175232.322424361
"Australia_NZ",2010,"trn_pass_road_other",184205.509342805
"Australia_NZ",2010,"trn_pass_road_urban",186533.414467425
"Australia_NZ",2010,"trn_pass_urban",213789.944839372
"Australia_NZ",2015,"trn_pass_other",261511.738936985
"Australia_NZ",2015,"trn_pass_road_LDV_4W_other",187389.698016928
"Australia_NZ",2015,"trn_pass_road_LDV_4W_urban",187389.698016928
"Australia_NZ",2015,"trn_pass_road_LDV_urban",189912.626933691
"Australia_NZ",2015,"trn_pass_road_other",199749.652946623
"Australia_NZ",2015,"trn_pass_road_urban",202272.581863386
"Australia_NZ",2015,"trn_pass_urban",236924.071811914
"Australia_NZ",2021,"trn_pass_other",242957.155081883
"Australia_NZ",2021,"trn_pass_road_LDV_4W_other",191081.322421155
"Australia_NZ",2021,"trn_pass_road_LDV_4W_urban",191081.322421155
"Australia_NZ",2021,"trn_pass_road_LDV_urban",193653.988469335
"Australia_NZ",2021,"trn_pass_road_other",202548.263195022
"Australia_NZ",2021,"trn_pass_road_urban",205120.929243202
"Australia_NZ",2021,"trn_pass_urban",243224.356172045
"Brazil",1975,"trn_pass_other",195699.096396232
"Brazil",1975,"trn_pass_road_LDV_4W_other",115897.230120445
"Brazil",1975,"trn_pass_road_LDV_4W_urban",115897.230120445
"Brazil",1975,"trn_pass_road_LDV_urban",155896.231291721
"Brazil",1975,"trn_pass_road_other",185214.359924089
"Brazil",1975,"trn_pass_road_urban",225213.361095366
"Brazil",1975,"trn_pass_urban",249990.30677499
"Brazil",1990,"trn_pass_other",308440.885896065
"Brazil",1990,"trn_pass_road_LDV_4W_other",181259.997147206
"Brazil",1990,"trn_pass_road_LDV_4W_urban",181259.997147206
"Brazil",1990,"trn_pass_road_LDV_urban",243808.024206448
"Brazil",1990,"trn_pass_road_other",289653.734558317
"Brazil",1990,"trn_pass_road_urban",352201.761617559
"Brazil",1990,"trn_pass_urban",387104.907196855
"Brazil",2005,"trn_pass_other",508598.364223072
"Brazil",2005,"trn_pass_road_LDV_4W_other",309772.160147655
"Brazil",2005,"trn_pass_road_LDV_4W_urban",309772.160147655
"Brazil",2005,"trn_pass_road_LDV_urban",408630.984818924
"Brazil",2005,"trn_pass_road_other",481091.538510466
"Brazil",2005,"trn_pass_road_urban",579950.363181735
"Brazil",2005,"trn_pass_urban",623274.922114765
"Brazil",2010,"trn_pass_other",692443.505756407
"Brazil",2010,"trn_pass_road_LDV_4W_other",423568.787120827
"Brazil",2010,"trn_pass_road_LDV_4W_urban",423568.787120827
"Brazil",2010,"trn_pass_road_LDV_urban",561134.042470271
"Brazil",2010,"trn_pass_road_other",653173.956390745
"Brazil",2010,"trn_pass_road_urban",790739.211740189
"Brazil",2010,"trn_pass_urban",837939.301774124
"Brazil",2015,"trn_pass_other",861483.127261876
"Brazil",2015,"trn_pass_road_LDV_4W_other",531925.862099367
"Brazil",2015,"trn_pass_road_LDV_4W_urban",531925.862099367
"Brazil",2015,"trn_pass_road_LDV_urban",707644.05114933
"Brazil",2015,"trn_pass_road_other",813977.562077522
"Brazil",2015,"trn_pass_road_urban",989695.751127486
"Brazil",2015,"trn_pass_urban",1040343.32623691
"Brazil",2021,"trn_pass_other",898268.261705121
"Brazil",2021,"trn_pass_road_LDV_4W_other",576101.34016662
"Brazil",2021,"trn_pass_road_LDV_4W_urban",576101.34016662
"Brazil",2021,"trn_pass_road_LDV_urban",764822.459071798
"Brazil",2021,"trn_pass_road_other",865026.5776318
"Brazil",2021,"trn_pass_road_urban",1053747.69653698
"Brazil",2021,"trn_pass_urban",1106393.52775628
"Canada",1975,"trn_pass_other",319557.55519081
"Canada",1975,"trn_pass_road_LDV_4W_other",251397.70434398
"Canada",1975,"trn_pass_road_LDV_4W_urban",251397.70434398
"Canada",1975,"trn_pass_road_LDV_urban",253347.598410185
"Canada",1975,"trn_pass_road_other",276539.79046377
"Canada",1975,"trn_pass_road_urban",278489.684529975
"Canada",1975,"trn_pass_urban",286430.412647537
"Canada",1990,"trn_pass_other",365009.118730207
