"region","supplysector","tranSubsector","year","sce","base.service"
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",1975,"CORE",39857.183411856
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",1990,"CORE",61641.8682533911
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",2005,"CORE",72984.3734569792
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",2010,"CORE",78461.4023532768
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",2015,"CORE",79410.5936778218
"European Free Trade Association","trn_pass_road_LDV_4W_other","Car",2021,"CORE",77062.8588964763
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",8990.5407244103
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",13904.4875558776
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",16463.098006894
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",17725.0100939519
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",17968.1673147771
"European Free Trade Association","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",17469.8427784412
"India","trn_pass_other","Domestic Aviation",1975,"CORE",6382.31127948295
"India","trn_pass_other","Domestic Aviation",1990,"CORE",11930.1002166061
"India","trn_pass_other","Domestic Aviation",2005,"CORE",23439.6060210134
"India","trn_pass_other","Domestic Aviation",2010,"CORE",37053.4428929029
"India","trn_pass_other","Domestic Aviation",2015,"CORE",46837.2689895505
"India","trn_pass_other","Domestic Aviation",2021,"CORE",39624.4709212987
"India","trn_pass_other","HSR",1975,"CORE",0
"India","trn_pass_other","HSR",1990,"CORE",0
"India","trn_pass_other","HSR",2005,"CORE",0
"India","trn_pass_other","HSR",2010,"CORE",0
"India","trn_pass_other","HSR",2015,"CORE",0
"India","trn_pass_other","HSR",2021,"CORE",0
"India","trn_pass_other","Passenger Rail",1975,"CORE",69424.983423068
"India","trn_pass_other","Passenger Rail",1990,"CORE",153776.754786285
"India","trn_pass_other","Passenger Rail",2005,"CORE",344747.155017173
"India","trn_pass_other","Passenger Rail",2010,"CORE",514430.067588159
"India","trn_pass_other","Passenger Rail",2015,"CORE",670526.286464934
"India","trn_pass_other","Passenger Rail",2021,"CORE",788073.537488237
"India","trn_pass_road_other","Bus",1975,"CORE",64791.9675397361
"India","trn_pass_road_other","Bus",1990,"CORE",144905.50402454
"India","trn_pass_road_other","Bus",2005,"CORE",333188.309026565
"India","trn_pass_road_other","Bus",2010,"CORE",570121.038793828
"India","trn_pass_road_other","Bus",2015,"CORE",771253.255958195
"India","trn_pass_road_other","Bus",2021,"CORE",950028.48669349
"India","trn_pass_road_LDV_4W_other","Car",1975,"CORE",6768.70109316605
"India","trn_pass_road_LDV_4W_other","Car",1990,"CORE",15137.9643473998
"India","trn_pass_road_LDV_4W_other","Car",2005,"CORE",33582.1479755983
"India","trn_pass_road_LDV_4W_other","Car",2010,"CORE",57799.4582866642
"India","trn_pass_road_LDV_4W_other","Car",2015,"CORE",79401.6012210119
"India","trn_pass_road_LDV_4W_other","Car",2021,"CORE",97132.6676742258
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",3002.57109481908
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",6715.21278784164
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",13931.6001983488
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",24233.1851919617
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",33822.530951959
"India","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",40578.6118115967
"India","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",3516.743579546
"India","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",7865.13076138098
"India","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",16317.2786995184
"India","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",27702.001203417
"India","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",37872.2387939418
"India","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",44106.890762156
"Indonesia","trn_pass_other","Domestic Aviation",1975,"CORE",199.687564220658
"Indonesia","trn_pass_other","Domestic Aviation",1990,"CORE",453.840763997863
"Indonesia","trn_pass_other","Domestic Aviation",2005,"CORE",1429.74517028189
"Indonesia","trn_pass_other","Domestic Aviation",2010,"CORE",2222.06293674584
"Indonesia","trn_pass_other","Domestic Aviation",2015,"CORE",2799.66209023454
"Indonesia","trn_pass_other","Domestic Aviation",2021,"CORE",1387.25714863909
"Indonesia","trn_pass_other","HSR",1975,"CORE",0
"Indonesia","trn_pass_other","HSR",1990,"CORE",0
"Indonesia","trn_pass_other","HSR",2005,"CORE",0
"Indonesia","trn_pass_other","HSR",2010,"CORE",0
"Indonesia","trn_pass_other","HSR",2015,"CORE",0
"Indonesia","trn_pass_other","HSR",2021,"CORE",0
"Indonesia","trn_pass_other","Passenger Rail",1975,"CORE",1245.50149005251
"Indonesia","trn_pass_other","Passenger Rail",1990,"CORE",3329.01731886267
"Indonesia","trn_pass_other","Passenger Rail",2005,"CORE",7211.66527424793
"Indonesia","trn_pass_other","Passenger Rail",2010,"CORE",9294.72364884079
"Indonesia","trn_pass_other","Passenger Rail",2015,"CORE",15387.5687051052
"Indonesia","trn_pass_other","Passenger Rail",2021,"CORE",18261.0365245495
"Indonesia","trn_pass_road_other","Bus",1975,"CORE",44135.8887961611
"Indonesia","trn_pass_road_other","Bus",1990,"CORE",117964.846061628
"Indonesia","trn_pass_road_other","Bus",2005,"CORE",255776.866421557
"Indonesia","trn_pass_road_other","Bus",2010,"CORE",329567.597263375
"Indonesia","trn_pass_road_other","Bus",2015,"CORE",490240.472275439
"Indonesia","trn_pass_road_other","Bus",2021,"CORE",578654.955311532
"Indonesia","trn_pass_road_LDV_4W_other","Car",1975,"CORE",10118.8334712784
"Indonesia","trn_pass_road_LDV_4W_other","Car",1990,"CORE",27045.3456198477
"Indonesia","trn_pass_road_LDV_4W_other","Car",2005,"CORE",58615.3874089913
"Indonesia","trn_pass_road_LDV_4W_other","Car",2010,"CORE",76491.7015045955
"Indonesia","trn_pass_road_LDV_4W_other","Car",2015,"CORE",115750.961709716
"Indonesia","trn_pass_road_LDV_4W_other","Car",2021,"CORE",139162.033866917
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",2885.00696678751
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",7710.95166583144
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",16711.9075452272
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",22344.8343398573
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",34520.4956662368
"Indonesia","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",42754.4274478773
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",3957.69949844855
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",10578.0137952774
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",22925.7397726458
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",29917.759616294
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",45273.370455785
"Indonesia","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",54430.4249871763
"Japan","trn_pass_other","Domestic Aviation",1975,"CORE",19030.796704002
"Japan","trn_pass_other","Domestic Aviation",1990,"CORE",41322.8109032282
"Japan","trn_pass_other","Domestic Aviation",2005,"CORE",64741.6838461339
"Japan","trn_pass_other","Domestic Aviation",2010,"CORE",52681.746613309
"Japan","trn_pass_other","Domestic Aviation",2015,"CORE",61801.1757302356
"Japan","trn_pass_other","Domestic Aviation",2021,"CORE",41748.6846573131
"Japan","trn_pass_other","HSR",1975,"CORE",52757.9053025498
"Japan","trn_pass_other","HSR",1990,"CORE",67241.0950161064
"Japan","trn_pass_other","HSR",2005,"CORE",72425.9489289369
"Japan","trn_pass_other","HSR",2010,"CORE",74097.1325688989
"Japan","trn_pass_other","HSR",2015,"CORE",70790.5513016296
"Japan","trn_pass_other","HSR",2021,"CORE",69029.388566668
"Japan","trn_pass_other","Passenger Rail",1975,"CORE",98447.4609669001
"Japan","trn_pass_other","Passenger Rail",1990,"CORE",126684.09947564
"Japan","trn_pass_other","Passenger Rail",2005,"CORE",136957.934739839
"Japan","trn_pass_other","Passenger Rail",2010,"CORE",139597.785367007
"Japan","trn_pass_other","Passenger Rail",2015,"CORE",133208.489490016
"Japan","trn_pass_other","Passenger Rail",2021,"CORE",129492.962642838
"Japan","trn_pass_road_other","Bus",1975,"CORE",20824.286868173
"Japan","trn_pass_road_other","Bus",1990,"CORE",38649.4429128313
"Japan","trn_pass_road_other","Bus",2005,"CORE",47449.3506291005
"Japan","trn_pass_road_other","Bus",2010,"CORE",43419.1237840538
"Japan","trn_pass_road_other","Bus",2015,"CORE",39633.2786514362
"Japan","trn_pass_road_other","Bus",2021,"CORE",34170.9475127062
"Japan","trn_pass_road_LDV_4W_other","Car",1975,"CORE",99989.7854254752
"Japan","trn_pass_road_LDV_4W_other","Car",1990,"CORE",185578.859575386
"Japan","trn_pass_road_LDV_4W_other","Car",2005,"CORE",224152.34220187
"Japan","trn_pass_road_LDV_4W_other","Car",2010,"CORE",211880.866750402
"Japan","trn_pass_road_LDV_4W_other","Car",2015,"CORE",201973.533590258
"Japan","trn_pass_road_LDV_4W_other","Car",2021,"CORE",184503.703266075
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",42915.130389713
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",79649.5543983364
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",96205.1127023639
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",90944.5728848026
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",86698.4439958913
"Japan","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",79206.3623873861
"Japan","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",46431.7611544523
"Japan","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",86176.3462914833
"Japan","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",104088.499773845
"Japan","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",98396.8244045369
"Japan","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",93802.6624704679
"Japan","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",85696.6215769061
"Mexico","trn_pass_other","Domestic Aviation",1975,"CORE",3199.32981511422
"Mexico","trn_pass_other","Domestic Aviation",1990,"CORE",6987.93807698206
"Mexico","trn_pass_other","Domestic Aviation",2005,"CORE",11440.8966360277
"Mexico","trn_pass_other","Domestic Aviation",2010,"CORE",11152.5319329107
"Mexico","trn_pass_other","Domestic Aviation",2015,"CORE",14415.8134943563
"Mexico","trn_pass_other","Domestic Aviation",2021,"CORE",13222.802948197
"Mexico","trn_pass_other","HSR",1975,"CORE",0
"Mexico","trn_pass_other","HSR",1990,"CORE",0
"Mexico","trn_pass_other","HSR",2005,"CORE",0
"Mexico","trn_pass_other","HSR",2010,"CORE",0
"Mexico","trn_pass_other","HSR",2015,"CORE",0
"Mexico","trn_pass_other","HSR",2021,"CORE",0
"Mexico","trn_pass_other","Passenger Rail",1975,"CORE",512.56048797133
"Mexico","trn_pass_other","Passenger Rail",1990,"CORE",1079.32104275693
"Mexico","trn_pass_other","Passenger Rail",2005,"CORE",1600.40120059847
"Mexico","trn_pass_other","Passenger Rail",2010,"CORE",1707.71153542812
"Mexico","trn_pass_other","Passenger Rail",2015,"CORE",1627.21433038132
"Mexico","trn_pass_other","Passenger Rail",2021,"CORE",2412.92582851906
"Mexico","trn_pass_road_other","Bus",1975,"CORE",52428.3126360039
"Mexico","trn_pass_road_other","Bus",1990,"CORE",101389.290066026
"Mexico","trn_pass_road_other","Bus",2005,"CORE",157870.518158171
"Mexico","trn_pass_road_other","Bus",2010,"CORE",183330.870696679
"Mexico","trn_pass_road_other","Bus",2015,"CORE",183230.006598138
"Mexico","trn_pass_road_other","Bus",2021,"CORE",129821.211281399
"Mexico","trn_pass_road_LDV_4W_other","Car",1975,"CORE",56642.7779039242
"Mexico","trn_pass_road_LDV_4W_other","Car",1990,"CORE",109539.558390731
"Mexico","trn_pass_road_LDV_4W_other","Car",2005,"CORE",170576.947867372
"Mexico","trn_pass_road_LDV_4W_other","Car",2010,"CORE",205592.779812409
"Mexico","trn_pass_road_LDV_4W_other","Car",2015,"CORE",213600.54227511
"Mexico","trn_pass_road_LDV_4W_other","Car",2021,"CORE",158635.563620548
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",10605.6140609063
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",20509.8671435456
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",31946.155132303
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",38499.0587213825
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",40002.6782691575
"Mexico","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",29723.1265186156
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",11648.1636654249
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",22525.993973399
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",35095.7065450769
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",42289.2717045747
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",43946.2660134566
"Mexico","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",32670.3458743639
"Middle East","trn_pass_other","Domestic Aviation",1975,"CORE",213.164993321928
"Middle East","trn_pass_other","Domestic Aviation",1990,"CORE",369.591592880073
"Middle East","trn_pass_other","Domestic Aviation",2005,"CORE",476.228091819365
"Middle East","trn_pass_other","Domestic Aviation",2010,"CORE",626.788060555756
"Middle East","trn_pass_other","Domestic Aviation",2015,"CORE",870.577305481969
"Middle East","trn_pass_other","Domestic Aviation",2021,"CORE",622.395748432623
"Middle East","trn_pass_other","HSR",1975,"CORE",0
"Middle East","trn_pass_other","HSR",1990,"CORE",0
"Middle East","trn_pass_other","HSR",2005,"CORE",0
"Middle East","trn_pass_other","HSR",2010,"CORE",0
"Middle East","trn_pass_other","HSR",2015,"CORE",0
"Middle East","trn_pass_other","HSR",2021,"CORE",0
"Middle East","trn_pass_other","Passenger Rail",1975,"CORE",0
"Middle East","trn_pass_other","Passenger Rail",1990,"CORE",0
"Middle East","trn_pass_other","Passenger Rail",2005,"CORE",4080.96853744606
"Middle East","trn_pass_other","Passenger Rail",2010,"CORE",11841.2787967559
"Middle East","trn_pass_other","Passenger Rail",2015,"CORE",21649.8323182247
"Middle East","trn_pass_other","Passenger Rail",2021,"CORE",22393.9498315675
"Middle East","trn_pass_road_other","Bus",1975,"CORE",61967.4186665955
"Middle East","trn_pass_road_other","Bus",1990,"CORE",238675.315801493
"Middle East","trn_pass_road_other","Bus",2005,"CORE",450977.517672186
"Middle East","trn_pass_road_other","Bus",2010,"CORE",547970.533356265
"Middle East","trn_pass_road_other","Bus",2015,"CORE",638039.268861478
"Middle East","trn_pass_road_other","Bus",2021,"CORE",620076.207188675
"Middle East","trn_pass_road_LDV_4W_other","Car",1975,"CORE",76491.3508453159
"Middle East","trn_pass_road_LDV_4W_other","Car",1990,"CORE",294616.171111453
"Middle East","trn_pass_road_LDV_4W_other","Car",2005,"CORE",559168.51447438
"Middle East","trn_pass_road_LDV_4W_other","Car",2010,"CORE",731026.548450877
"Middle East","trn_pass_road_LDV_4W_other","Car",2015,"CORE",874683.02631733
"Middle East","trn_pass_road_LDV_4W_other","Car",2021,"CORE",873986.168175329
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",5921.68596118158
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",22808.1076384778
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",43288.8089813046
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",56593.5695078348
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",67714.8480514774
"Middle East","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",67660.8199932162
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",25378.5835463088
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",97748.7794731904
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",185853.544089106
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",248623.238519924
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",298479.998609864
"Middle East","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",299376.408727007
"Pakistan","trn_pass_other","Domestic Aviation",1975,"CORE",264.322885675897
"Pakistan","trn_pass_other","Domestic Aviation",1990,"CORE",341.292286821676
"Pakistan","trn_pass_other","Domestic Aviation",2005,"CORE",696.371465605135
"Pakistan","trn_pass_other","Domestic Aviation",2010,"CORE",662.214660792139
"Pakistan","trn_pass_other","Domestic Aviation",2015,"CORE",656.018300283509
"Pakistan","trn_pass_other","Domestic Aviation",2021,"CORE",432.266305643577
"Pakistan","trn_pass_other","HSR",1975,"CORE",0
"Pakistan","trn_pass_other","HSR",1990,"CORE",0
"Pakistan","trn_pass_other","HSR",2005,"CORE",0
"Pakistan","trn_pass_other","HSR",2010,"CORE",0
"Pakistan","trn_pass_other","HSR",2015,"CORE",0
"Pakistan","trn_pass_other","HSR",2021,"CORE",0
"Pakistan","trn_pass_other","Passenger Rail",1975,"CORE",651.899135929989
"Pakistan","trn_pass_other","Passenger Rail",1990,"CORE",1767.1976308942
"Pakistan","trn_pass_other","Passenger Rail",2005,"CORE",2856.89961659994
"Pakistan","trn_pass_other","Passenger Rail",2010,"CORE",3074.18883933969
"Pakistan","trn_pass_other","Passenger Rail",2015,"CORE",4640.61951620989
"Pakistan","trn_pass_other","Passenger Rail",2021,"CORE",6100.62840785957
"Pakistan","trn_pass_road_other","Bus",1975,"CORE",15495.219594921
"Pakistan","trn_pass_road_other","Bus",1990,"CORE",55016.7240210178
"Pakistan","trn_pass_road_other","Bus",2005,"CORE",137970.655680615
"Pakistan","trn_pass_road_other","Bus",2010,"CORE",223007.564195104
"Pakistan","trn_pass_road_other","Bus",2015,"CORE",229299.808443609
"Pakistan","trn_pass_road_other","Bus",2021,"CORE",273119.672292417
"Pakistan","trn_pass_road_LDV_4W_other","Car",1975,"CORE",3552.55416048254
"Pakistan","trn_pass_road_LDV_4W_other","Car",1990,"CORE",12613.4890811525
"Pakistan","trn_pass_road_LDV_4W_other","Car",2005,"CORE",27221.0657537866
"Pakistan","trn_pass_road_LDV_4W_other","Car",2010,"CORE",38776.7959326013
"Pakistan","trn_pass_road_LDV_4W_other","Car",2015,"CORE",46650.026792407
"Pakistan","trn_pass_road_LDV_4W_other","Car",2021,"CORE",58888.5763800977
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",1012.85052509475
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",3596.24902249451
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",7761.01251167234
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",11327.5430424973
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",13912.5373783803
"Pakistan","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",18092.2288624284
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",1389.46084812059
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",4933.43305523783
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",10646.8769876859
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",15166.9379455372
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",18246.3012006573
"Pakistan","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",23033.2431439306
"Russia","trn_pass_other","Domestic Aviation",1975,"CORE",173106.618481689
"Russia","trn_pass_other","Domestic Aviation",1990,"CORE",157451.129890769
"Russia","trn_pass_other","Domestic Aviation",2005,"CORE",89735.4447868647
"Russia","trn_pass_other","Domestic Aviation",2010,"CORE",101856.480232333
"Russia","trn_pass_other","Domestic Aviation",2015,"CORE",92497.9805519581
"Russia","trn_pass_other","Domestic Aviation",2021,"CORE",110159.124295399
"Russia","trn_pass_other","HSR",1975,"CORE",0
"Russia","trn_pass_other","HSR",1990,"CORE",0
"Russia","trn_pass_other","HSR",2005,"CORE",0
"Russia","trn_pass_other","HSR",2010,"CORE",0
"Russia","trn_pass_other","HSR",2015,"CORE",0
"Russia","trn_pass_other","HSR",2021,"CORE",0
"Russia","trn_pass_other","Passenger Rail",1975,"CORE",57457.2531900308
"Russia","trn_pass_other","Passenger Rail",1990,"CORE",118849.405398152
"Russia","trn_pass_other","Passenger Rail",2005,"CORE",99966.2896746632
"Russia","trn_pass_other","Passenger Rail",2010,"CORE",105480.921106695
"Russia","trn_pass_other","Passenger Rail",2015,"CORE",110236.049954212
"Russia","trn_pass_other","Passenger Rail",2021,"CORE",110055.345809515
"Russia","trn_pass_road_other","Bus",1975,"CORE",108366.475706502
"Russia","trn_pass_road_other","Bus",1990,"CORE",178536.825266298
"Russia","trn_pass_road_other","Bus",2005,"CORE",108599.285521592
"Russia","trn_pass_road_other","Bus",2010,"CORE",133788.080094972
"Russia","trn_pass_road_other","Bus",2015,"CORE",142560.209708841
"Russia","trn_pass_road_other","Bus",2021,"CORE",166833.694588032
"Russia","trn_pass_road_LDV_4W_other","Car",1975,"CORE",227514.451479086
"Russia","trn_pass_road_LDV_4W_other","Car",1990,"CORE",362113.264892361
"Russia","trn_pass_road_LDV_4W_other","Car",2005,"CORE",250777.041410899
"Russia","trn_pass_road_LDV_4W_other","Car",2010,"CORE",317975.57964587
"Russia","trn_pass_road_LDV_4W_other","Car",2015,"CORE",354294.857034405
"Russia","trn_pass_road_LDV_4W_other","Car",2021,"CORE",409963.771640072
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",28322.4752349104
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",45078.1802727239
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",31218.417198209
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",39583.7801640021
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",44105.0920139299
"Russia","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",51035.1868478326
"South Africa","trn_pass_other","Domestic Aviation",1975,"CORE",2945.92719459158
"South Africa","trn_pass_other","Domestic Aviation",1990,"CORE",4558.31940573032
"South Africa","trn_pass_other","Domestic Aviation",2005,"CORE",10425.9253403321
"South Africa","trn_pass_other","Domestic Aviation",2010,"CORE",11777.2071742104
"South Africa","trn_pass_other","Domestic Aviation",2015,"CORE",12578.3364623627
"South Africa","trn_pass_other","Domestic Aviation",2021,"CORE",8747.49671528026
"South Africa","trn_pass_other","HSR",1975,"CORE",0
"South Africa","trn_pass_other","HSR",1990,"CORE",0
"South Africa","trn_pass_other","HSR",2005,"CORE",0
"South Africa","trn_pass_other","HSR",2010,"CORE",0
"South Africa","trn_pass_other","HSR",2015,"CORE",0
"South Africa","trn_pass_other","HSR",2021,"CORE",0
"South Africa","trn_pass_other","Passenger Rail",1975,"CORE",13651.3777457453
"South Africa","trn_pass_other","Passenger Rail",1990,"CORE",17173.8532260781
"South Africa","trn_pass_other","Passenger Rail",2005,"CORE",23411.4956727225
"South Africa","trn_pass_other","Passenger Rail",2010,"CORE",15449.79203596
"South Africa","trn_pass_other","Passenger Rail",2015,"CORE",15189.5249114841
"South Africa","trn_pass_other","Passenger Rail",2021,"CORE",10606.1924174914
"South Africa","trn_pass_road_other","Bus",1975,"CORE",63960.4879373068
"South Africa","trn_pass_road_other","Bus",1990,"CORE",87698.2455739923
"South Africa","trn_pass_road_other","Bus",2005,"CORE",124340.380809662
"South Africa","trn_pass_road_other","Bus",2010,"CORE",138841.864808208
"South Africa","trn_pass_road_other","Bus",2015,"CORE",159226.6898544
"South Africa","trn_pass_road_other","Bus",2021,"CORE",139658.261057414
"South Africa","trn_pass_road_LDV_4W_other","Car",1975,"CORE",20641.8909882907
"South Africa","trn_pass_road_LDV_4W_other","Car",1990,"CORE",28302.7457786372
"South Africa","trn_pass_road_LDV_4W_other","Car",2005,"CORE",40128.2423138076
"South Africa","trn_pass_road_LDV_4W_other","Car",2010,"CORE",45392.1806373572
"South Africa","trn_pass_road_LDV_4W_other","Car",2015,"CORE",53003.0137289326
"South Africa","trn_pass_road_LDV_4W_other","Car",2021,"CORE",47294.7923424661
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",9156.62675097093
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",12554.9590018576
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",17800.6955401746
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",20630.9646157084
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",24594.210139182
"South Africa","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",22607.7590805698
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",10724.7280473672
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",14704.9866485682
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",20849.0463758196
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",23583.9377976088
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",27538.1788024326
"South Africa","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",24572.3538557057
"South America_Northern","trn_pass_other","Domestic Aviation",1975,"CORE",693.080401072323
"South America_Northern","trn_pass_other","Domestic Aviation",1990,"CORE",2050.80759162267
"South America_Northern","trn_pass_other","Domestic Aviation",2005,"CORE",3783.92368352383
"South America_Northern","trn_pass_other","Domestic Aviation",2010,"CORE",3858.7113237826
"South America_Northern","trn_pass_other","Domestic Aviation",2015,"CORE",4137.67374756247
"South America_Northern","trn_pass_other","Domestic Aviation",2021,"CORE",2176.3749102963
"South America_Northern","trn_pass_other","HSR",1975,"CORE",0
"South America_Northern","trn_pass_other","HSR",1990,"CORE",0
"South America_Northern","trn_pass_other","HSR",2005,"CORE",0
"South America_Northern","trn_pass_other","HSR",2010,"CORE",0
"South America_Northern","trn_pass_other","HSR",2015,"CORE",0
"South America_Northern","trn_pass_other","HSR",2021,"CORE",0
"South America_Northern","trn_pass_other","Passenger Rail",1975,"CORE",21.2221251745772
"South America_Northern","trn_pass_other","Passenger Rail",1990,"CORE",398.178971278926
"South America_Northern","trn_pass_other","Passenger Rail",2005,"CORE",392.917472144092
"South America_Northern","trn_pass_other","Passenger Rail",2010,"CORE",449.373412290441
"South America_Northern","trn_pass_other","Passenger Rail",2015,"CORE",51.7093828569319
